epoch,inclination,raan_sin,raan_cos,eccentricity,arg_perigee_sin,arg_perigee_cos,mean_motion,bstar
2024-03-19 08:52:21.888181+00:00,51.6399,0.6508033707114135,0.7592463188390594,0.0004192,-0.2933346077695249,0.9560098367091726,15.49103008,0.00034394000000000004
2024-03-19 22:48:14.320799+00:00,51.6395,0.6118846425982392,0.7909470172852447,0.0005039,-0.30197392036510395,0.9533161864876364,15.49111491,-3.8758e-05
2024-03-20 08:13:59.013688+00:00,51.6418,0.5847085064734314,0.8112434668196775,0.0004337,-0.22309699812700953,0.9747962502116619,15.491507509999998,0.00039767000000000003
2024-03-20 09:12:56.684179+00:00,51.63880000000001,0.5818476258562135,0.8132978177060897,0.000475,-0.23711961785595384,0.9714804613721505,15.491547999999998,0.00041095
2024-03-20 09:50:36.545267+00:00,51.6417,0.5799951284350509,0.8146199426675048,0.0004364,-0.20797144206651547,0.9781348983063501,15.491547259999999,0.00040511000000000003
2024-03-20 20:03:11.420620+00:00,51.6389,0.5496936701410493,0.835366308278508,0.000469,-0.20611537788905235,0.9785276955700606,15.49173494,0.00042076000000000006
2024-03-20 22:02:44.229391+00:00,51.6417,0.5436696650388786,0.8392992882854802,0.0004366,-0.2015668649374527,0.9794747566728235,15.4917961,0.00042212
2024-03-21 04:15:21.789796+00:00,51.6412,0.5247735499625605,0.8512418700109223,0.0004279,-0.1670819398633334,0.9859430132474724,15.491862230000002,0.00039122
2024-03-21 06:01:16.330947+00:00,51.6422,0.5193371600406947,0.8545694320538653,0.0004527,-0.17395755557285295,0.9847531512308645,15.491897690000002,0.00039262000000000005
2024-03-21 09:03:15.548245+00:00,51.6422,0.5099770339863369,0.8601880171256158,0.0004539,-0.16328119284890164,0.9865795720882526,15.49195992,0.00039666
2024-03-21 18:03:12.475882+00:00,51.6423,0.48181790944197855,0.8762713633007536,0.0004694,-0.06554071440509172,0.9978498959038229,15.49207026,0.00036920999999999997
2024-03-21 20:49:26.081491+00:00,51.639,0.4731597651735776,0.8809766379540861,0.0004635,-0.15502937655113722,0.9879098604661084,15.49221119,0.00048814
2024-03-21 21:03:29.794758+00:00,51.6414,0.47236155972416466,0.8814048768273037,0.0004647,-0.10821624322889803,0.9941273785091245,15.492188369999997,0.00040314
2024-03-22 01:56:02.094725+00:00,51.6418,0.45680451288090346,0.8895671065252134,0.0004648,-0.12202351839933531,0.9925272091773842,15.49227032,0.00040003
2024-03-22 05:11:11.254268+00:00,51.6421,0.44636337271561116,0.8948517975050083,0.000458,-0.11490074140220898,0.9933769775997543,15.492331040000002,0.0003973
2024-03-22 07:39:38.983663+00:00,51.6394,0.4384527169436729,0.898754257294346,0.0004709,-0.13419373351413272,0.990955115979295,15.49243177,0.00043234
2024-03-22 09:38:06.370378+00:00,51.6421,0.43198658452477606,0.9018800312628162,0.0004653,-0.0657775669758078,0.9978343107363783,15.49243647,0.00041057
2024-03-22 22:03:55.963019+00:00,51.6412,0.3912339309680087,0.9202912643610823,0.0004787,-0.003647730047210484,0.9999933470106203,15.4927558,0.00044999
2024-03-23 03:02:00.999746+00:00,51.6407,0.374705303999982,0.9271439667895602,0.0004798,-0.02451418405826765,0.999699482234515,15.492815230000001,0.00042255
2024-03-23 05:59:09.193355+00:00,51.6404,0.3648572842701867,0.9310634576198252,0.0004702,-0.04806878092760146,0.9988440280144515,15.49306998,0.00056436
2024-03-23 10:26:13.280368+00:00,51.6407,0.3498673195048208,0.936799262778591,0.0004536,-0.021521738563961775,0.99976838056081,15.49314288,0.0005250599999999999
2024-03-23 12:59:09.000102+00:00,51.6426,0.34125083458218347,0.9399722697489342,0.0004638,-0.03176313966225962,0.9994954241810193,15.49327493,0.0005812300000000001
2024-03-23 19:23:17.145295+00:00,51.6413,0.3195200163647152,0.9475795265529391,0.0004928,-0.03245742248637159,0.9994731190610087,15.49347484,0.00059931
2024-03-23 20:48:51.997548+00:00,51.6397,0.31471152988515044,0.949187364516273,0.0004765,-0.026628830991332935,0.9996453898058226,15.49350003,0.0006038
2024-03-23 21:14:24.272157+00:00,51.64,0.31323342222425526,0.9496761675443274,0.0004897,-0.027637259847281187,0.9996180179789347,15.49351596,0.0006058400000000001
2024-03-24 01:29:17.423807+00:00,51.63980000000001,0.2986693712420255,0.9543566454328765,0.000462,-0.04937273674606838,0.9987804227487659,15.493585769999997,0.0005542899999999999
2024-03-24 04:33:16.079604+00:00,51.6401,0.28814780072305507,0.9575859465021751,0.0004674,0.0031607860123300242,0.9999950047034156,15.493673679999999,0.00045123000000000006
2024-03-24 05:10:08.130450+00:00,51.6416,0.2860027986435052,0.9582287822686619,0.0004041,-0.0900068297266945,0.9959411481621541,15.49389649,0.0006649500000000001
2024-03-24 09:11:54.332717+00:00,51.6395,0.27210894523136037,0.9622664505868822,0.0004688,0.0054087489798163415,0.9999853726102564,15.49388632,0.00068101
2024-03-24 09:38:32.153863+00:00,51.641,0.2705651612987347,0.9627016638042076,0.0004152,-0.0284502633731932,0.9995952093292544,15.49417556,0.0011898
2024-03-24 18:53:11.894213+00:00,51.6428,0.23827412186985383,0.9711979421555371,0.0004957,0.18185110437933674,0.9833260780819431,15.49397646,0.00052256
2024-03-24 20:02:03.009122+00:00,51.6395,0.23437696755846074,0.972145790032596,0.0004701,0.03832327942397967,0.9992653933035965,15.49428533,0.0008893600000000001
2024-03-24 20:17:19.468605+00:00,51.6409,0.23344196964315153,0.9723707352697971,0.000445,0.04877132359444314,0.9988099709128089,15.494183000000001,0.0006192299999999999
2024-03-25 03:06:10.999878+00:00,51.6412,0.2095178751252019,0.9778048169256583,0.0004435,0.0700437486710427,0.9975439204727318,15.49434966,0.0005886900000000001
2024-03-25 04:27:13.226412+00:00,51.6413,0.20472668635800415,0.9788191783434116,0.000468,0.06975125051001616,0.9975644154901923,15.494374440000001,0.0005886200000000001
2024-03-25 07:29:04.976158+00:00,51.6423,0.19409053359595735,0.9809836210500339,0.0004753,0.04519735191351235,0.9989780775272329,15.49490802,0.0016427
2024-03-25 13:01:55.000408+00:00,51.6419,0.17441815307897265,0.9846716751671697,0.0004395,0.12360840452131606,0.9923310749602144,15.49461198,0.00058613
2024-03-25 16:27:47.149624+00:00,51.6406,0.1622565708090373,0.9867486028514516,0.0004509,0.10295051912715457,0.9946864785506282,15.49472235,0.0005915200000000001
2024-03-25 19:41:03.533838+00:00,51.6412,0.15083984620359728,0.9885582131555405,0.0004687,0.10377337406670109,0.9946009686476344,15.49500208,0.0007470700000000001
2024-03-26 02:18:45.999940+00:00,51.6414,0.12720483310435898,0.9918764693422726,0.0004748,0.11068145598756642,0.9938559328697859,15.49514551,0.00065603
2024-03-26 03:36:00.668747+00:00,51.6409,0.12258649193924297,0.9924578338619883,0.0004598,0.10607490568051235,0.9943581419110875,15.49516301,0.00064944
2024-03-26 05:11:46.672221+00:00,51.6404,0.11687007687340538,0.9931472122155931,0.0004475,0.11026687557644844,0.993902015367012,15.495164820000001,0.0006233100000000001
2024-03-26 06:42:45.267840+00:00,51.6411,0.1114671977539367,0.9937681137090708,0.0004735,0.1155578150076267,0.9933007557586288,15.49527695,0.00065257
2024-03-26 13:01:10.585642+00:00,51.6401,0.08888386634392165,0.9960419962550554,0.000479,0.13078055638592156,0.9914113404996883,15.49538877,0.00057406
2024-03-26 15:40:41.376297+00:00,51.6405,0.07934469868421855,0.9968472394457992,0.0004848,0.12700401698081934,0.9919022026746063,15.495506100000002,0.00062597
2024-03-26 20:01:05.667168+00:00,51.63980000000001,0.06379903885267044,0.997962766159878,0.0004623,0.13956888057000594,0.9902123648876716,15.495565480000002,0.0005233
2024-03-26 20:28:28.773122+00:00,51.6414,0.062093750186884185,0.9980703212638521,0.0004767,0.14385015699421835,0.9895994807662031,15.49563839,0.00061573
2024-03-27 02:48:49.661290+00:00,51.6412,0.03930515929395709,0.9992272536579838,0.0004736,0.15692746415764192,0.9876101310704807,15.49574017,0.00055067
2024-03-27 04:14:31.818633+00:00,51.6416,0.03414596392264789,0.9994168565457525,0.0004719,0.16167960570533707,0.9868433032143283,15.495821089999998,0.00059492
2024-03-27 05:53:03.359330+00:00,51.6416,0.028235674119912034,0.9996012938702081,0.0004719,0.16748115063745672,0.9858752782077221,15.49587019,0.00059668
2024-03-27 11:29:46.064837+00:00,51.6396,0.008108710842569762,0.9999671238638156,0.0004559,0.1823522192499924,0.9832332724916314,15.495924199999997,0.00045586
2024-03-27 12:13:52.819984+00:00,51.6411,0.005370352293946157,0.9999855795541448,0.0004676,0.1563861972955762,0.9876959842458757,15.49609731,0.0006324999999999999
2024-03-27 18:10:09.474223+00:00,51.6407,-0.016023182145050226,0.999871620576335,0.0004552,0.17111063514297092,0.9852518208767589,15.49624834,0.00062523
2024-03-27 19:14:05.737060+00:00,51.6395,-0.019750606845276783,0.999804937739979,0.0004566,0.2007359726350102,0.9796453793543235,15.496126689999999,0.0004602
2024-03-27 19:40:17.236402+00:00,51.6409,-0.02138737914503091,0.9997712638465394,0.0005077,0.14974760176486573,0.9887242566892304,15.496059360000002,0.00030367
2024-03-28 00:23:14.952200+00:00,51.6415,-0.03835816034305393,0.9992640549599974,0.0004805,0.22271077635463482,0.9748845624459933,15.496260749999998,0.0005187600000000001
2024-03-28 03:35:28.921061+00:00,51.642,-0.049869542813665194,0.998755740258626,0.0004738,0.241305418093431,0.9704492234005623,15.496365230000002,0.00054545
2024-03-28 04:31:16.891677+00:00,51.63980000000001,-0.0531620905379296,0.9985858962200683,0.0004611,0.20986430001157974,0.977730522987111,15.49636341,0.00048707000000000004
2024-03-28 06:41:44.578770+00:00,51.6421,-0.06102937671113447,0.9981359702857374,0.0004656,0.24953166038981386,0.9683666405154107,15.496419880000001,0.00050977
2024-03-28 10:42:44.038664+00:00,51.6395,-0.07541208341164245,0.9971524545802991,0.0004612,0.23119777467039887,0.9729067730196226,15.49653001,0.00049882
2024-03-28 11:26:20.707593+00:00,51.6409,-0.07814938102736708,0.9969416604019713,0.0004793,0.20249503600652927,0.9792832891419696,15.49668479,0.00060398
2024-03-28 17:18:08.131669+00:00,51.6407,-0.09917907608452516,0.9950696010164415,0.0004817,0.22688248863920057,0.9739221408043268,15.496831430000002,0.00059802
2024-03-28 19:59:54.420844+00:00,51.6395,-0.10870725753352173,0.9940738061932527,0.0004577,0.24160350730558253,0.9703750539135069,15.496719589999998,0.00045212999999999997
2024-03-28 20:29:38.247378+00:00,51.6414,-0.11061380610376877,0.9938634644151267,0.0004927,0.25978659789625436,0.9656660517764357,15.496898749999998,0.0005896
2024-03-29 04:26:49.705719+00:00,51.6422,-0.13898125218467558,0.9902950123782204,0.0004691,0.3047496019644367,0.9524325068489197,15.49696763,0.00052946
2024-03-29 05:53:54.864945+00:00,51.6418,-0.14410577437667826,0.9895622900006336,0.0004831,0.3306033423892488,0.9437697971439101,15.496931680000001,0.00046105
2024-03-29 13:01:22.484632+00:00,51.63880000000001,-0.1693942267899485,0.9855483732066304,0.0004544,0.2896883681263146,0.9571210212780371,15.497051950000001,0.00045287
2024-03-29 16:28:42.767910+00:00,51.6413,-0.18169320908101155,0.9833552652901412,0.0004806,0.3586514495251037,0.9334715516573293,15.497180800000002,0.00047713000000000003
2024-03-29 19:40:48.258322+00:00,51.6392,-0.19297923084270552,0.9812028416506741,0.0005597,0.15587763945503008,0.9877763722209231,15.4970458,0.00047713000000000003
2024-03-29 20:45:40.171390+00:00,51.6393,-0.19679497245718358,0.9804446638212564,0.0004546,0.2981146538620602,0.954530069276345,15.49720105,0.00041069
2024-03-30 00:46:11.000057+00:00,51.6412,-0.21098701315844512,0.9774888645291455,0.0004744,0.3794093299709874,0.9252289232027749,15.49732147,0.00045239
2024-03-30 05:05:29.409210+00:00,51.6412,-0.22617530594236077,0.9740866136960714,0.0004789,0.3874319192105732,0.9218983175908348,15.497413329999999,0.00045226
2024-03-30 06:27:56.153089+00:00,51.6413,-0.23099740073594743,0.9729543673026172,0.0004779,0.3917221641002133,0.9200835538974955,15.497441659999998,0.00045175
2024-03-30 12:14:14.788041+00:00,51.63880000000001,-0.25110483071688866,0.9679598979248276,0.0004476,0.33483656736760775,0.9422762191382511,15.497509369999998,0.00040863
2024-03-30 12:29:27.623041+00:00,51.6426,-0.2520017987839847,0.9677267658846871,0.0005089,0.33217430172409307,0.9432180200113393,15.49762769,0.0005588699999999999
2024-03-30 17:00:43.097747+00:00,51.6423,-0.2677630743851039,0.9634847876307323,0.0004845,0.3380776939385969,0.9411182034479837,15.49762788,0.00042970000000000004
2024-03-30 20:29:35.036734+00:00,51.6412,-0.279862525922389,0.9600400859257597,0.0004304,0.3959381992661787,0.918277159882492,15.497787980000002,0.00048154000000000003
2024-03-31 02:48:01.318764+00:00,51.6412,-0.30158289007902217,0.953439961618761,0.0004443,0.40481444764942315,0.9143988533316807,15.49788071,0.00046397
2024-03-31 04:17:28.942959+00:00,51.641,-0.3067088168829594,0.9518033944288364,0.0004484,0.4055707784648071,0.9140636431099589,15.49790207,0.00045978
2024-03-31 09:47:41.000333+00:00,51.6412,-0.325554952495595,0.9455231212961378,0.0005066,0.3115008172125421,0.9502458844298767,15.49815133,0.00078509
2024-03-31 11:28:51.000401+00:00,51.6395,-0.33124566947486406,0.9435445439692548,0.000524,0.263625571152579,0.9646250868780454,15.49801208,0.00044843
2024-03-31 12:59:56.222014+00:00,51.6389,-0.3363392888658603,0.9417408787799367,0.0004518,0.39937799978153105,0.9167863509512472,15.497919490000001,0.00034953
2024-03-31 21:12:09.222035+00:00,51.6413,-0.36402838357271033,0.9313878547379925,0.0004756,0.3910990050177593,0.9203486123606199,15.49802212,0.00031236999999999997
2024-04-01 00:23:59.819709+00:00,51.6413,-0.37471663117241905,0.9271393888314708,0.0004507,0.43308339670207807,0.9013538547657022,15.498150899999999,0.00039595000000000006
2024-04-01 03:29:41.700173+00:00,51.6418,-0.3850267347725628,0.9229054195909668,0.0004501,0.4395864813385635,0.8982002702206122,15.49820833,0.00039566000000000004
2024-04-01 05:05:59.757225+00:00,51.6417,-0.39036479639955907,0.920660266185052,0.0004621,0.4359851958432979,0.8999538371524848,15.49819946,0.00036514
2024-04-01 12:29:17.132332+00:00,51.6419,-0.41473135866100075,0.9099438994483123,0.0004684,0.43890912940375837,0.898531455279132,15.49828787,0.00033758
2024-04-01 17:17:46.036596+00:00,51.6419,-0.43043548048967595,0.9026213475957799,0.0004712,0.45907755783740356,0.8883961930861959,15.49834328,0.00032397999999999997
2024-04-01 20:22:04.963577+00:00,51.642,-0.4403967800123705,0.8978032502473667,0.0004628,0.4708763907040138,0.8821991978445463,15.4983735,0.00031371
2024-04-02 04:18:00.249126+00:00,51.6418,-0.4658662704339833,0.884855139597398,0.0004518,0.48653819500819484,0.8736593070517636,15.498477989999998,0.00030335000000000003
